"","X","workerid","complete_sentence","segment4","condition","seg3","seg4","seg5","seg6","seg7","seg8","seg9","seg10","seg11","seg12"
"204",204,5,"""Kurt and Brooke were thinking of selling their movies at a yard sale.Brooke asked Kurt whether all were all right to sell.Kurt said that some of them were.He addedthatthe restwould beinappropriatefor kids.""",""" some of them """,""" all """,6.41999492814714,6.06378520868761,6.00141487796115,5.74620319054015,5.71702770140622,5.73979291217923,5.78689738136671,5.92425579741453,6.25190388316589,NA
"205",205,5,"""Justin wanted to find out which of Mike&quotechars desserts he could eat.He asked Mike whether any could be made gluten free.Mike said that only some of them could.He addedthatthe restwould behard to dothat way.""",""" only some of them """,""" any """,6.3818160174061,6.00635315960173,5.83773044716594,5.86078622346587,5.78996017089725,5.71373280550937,5.82304589548302,5.84932477994686,6.15485809401642,NA
"206",206,5,"""Abby was taking her mom to meet her roommates.Her mom asked Abby whether all would be home right now.Abby said that only some of them would.She addedthatthe restwould beat workor in class.""",""" only some of them """,""" all """,6.31173480915291,5.94803498918065,5.76519110278484,5.63121178182137,5.50938833662798,5.54517744447956,5.51342874616498,5.83773044716594,6.17170059741091,NA
"207",207,5,"""Tracy and Mark were trying to choose a restaurant downtown for their rehearsal dinner.Mark asked Tracy whether all were open on the weekends.Tracy said that only some of them were.She addedthatthe restwould beclosedat that time.""",""" only some of them """,""" all """,6.31173480915291,5.92157841964382,5.83773044716594,6.10255859461357,6.06378520868761,6.12029741895095,5.83773044716594,5.71373280550937,5.94803498918065,NA
"208",208,5,"""Ed and Hillary were considering several universities for grad school.Hillary asked Ed whether any were very competitive in admissions.Ed said that only some of them were.He addedthatthe restwould beeasyto get into.""",""" only some of them """,""" any """,6.59987049921284,6.3818160174061,6.4085287910595,6.34035930372775,6.06610809010375,5.81413053182507,5.90536184805457,5.86078622346587,6.00881318544259,NA
"209",209,5,"""Arthur had set up tables for the garage sale..Sarah asked him whether all would display the nice dishes.Arthur said that some of them would.He addedthatthe restwould betoounstable.""",""" some of them """,""" all """,6.12029741895095,6.08449941307517,5.92692602597041,5.73979291217923,5.78382518232974,5.86078622346587,5.96870755998537,6.00881318544259,6.4723462945009,NA
"210",210,5,"""Carrie and Tim were comparing venues for their upcoming wedding.Carrie asked Tim whether any would accommodate so many guests.Tim said that some of them would.He addedthatthe restwould becrowdedwiththat many people.""",""" some of them """,""" any """,6.25190388316589,6.00881318544259,5.76519110278484,5.94803498918065,5.73979291217923,5.71373280550937,5.73979291217923,5.6021188208797,5.73657229747919,5.94803498918065
"211",211,5,"""In the store, Sally was unpacking the new shipment of shoes.She asked Tiffany whether any should be marked on sale.Tiffany said that only some of them should.She addedthatthe restwould beatfull price.""",""" only some of them """,""" any """,6.35437004079735,5.78996017089725,5.65599181081985,5.65948221575962,5.81413053182507,5.68697535633982,5.68697535633982,5.71373280550937,5.96870755998537,NA
"212",212,5,"""Alexa was looking at the puppies at the shelter..She asked the employee Stephen whether all would grow into large dogs.Stephen said that only some of them would.He addedthatthe restwould besmallwhen full-grown.""",""" only some of them """,""" all """,6.42162226780652,6.17170059741091,5.90536184805457,5.68697535633982,5.57215403217776,5.65948221575962,5.78996017089725,6.04737217904628,6.49677499018586,NA
"213",213,5,"""Lana was watching episodes of her favorite sitcom on her day off.Ashley asked her whether all lasted less than an hour..Lana said that only some of them did.She addedthatthe restwould betoo rushedthat way.""",""" only some of them """,""" all """,6.19847871649231,5.47646355193151,5.50938833662798,5.76519110278484,5.68697535633982,5.86078622346587,6.0282785202307,6.20455776256869,6.31173480915291,NA
"214",214,5,"""Lyle was driving to meet his friends at the restaurant.He asked Sarah whether any were already at the table.Sarah said that only some of them were.She addedthatthe restwould betherein five minutes.""",""" only some of them """,""" any """,6.25190388316589,5.90263333340137,5.90536184805457,5.78996017089725,5.8805329864007,5.92692602597041,5.92425579741453,6.04737217904628,6.26720054854136,NA
"215",215,5,"""Max and Aaron were getting ready to host prospective students.Max asked Aaron whether all needed rides from the airport.Aaron said that some of them did.He addedthatthe restwould bedrivingthemselves.""",""" some of them """,""" all """,6.45990445437753,5.86078622346587,5.81413053182507,6.04737217904628,5.71373280550937,5.86078622346587,5.94803498918065,5.98896141688986,6.02586597382531,NA
"216",216,5,"""The rock band was choosing cities to visit on their next tour.They asked their manager Mary whether any would have good venues available.Mary said that some of them would.She added thatthe restwould bebookedduring the tour.""",""" some of them """,""" any """,6.36818718635049,5.65948221575962,5.57215403217776,5.4380793089232,5.37527840768417,5.48479693349065,5.35658627467201,5.44241771052179,6.36818718635049,NA
"217",217,5,"""David and Brandon were looking at upcoming video games in the magazine.David asked Brandon whether all would have a multiplayer mode.Brandon said that only some of them would.He addedthatthe restwould besingle playeronly.""",""" only some of them """,""" all """,6.43454651878745,5.73979291217923,5.71373280550937,5.76519110278484,5.63121178182137,5.68697535633982,5.62762111369064,5.6021188208797,5.92958914338989,NA
"218",218,5,"""Jenna and Alex were making cupcakes.Jenna asked Alex whether all were ready to be frosted.Alex said that some of them were.He addedthatthe restwould bereadysoon.""",""" some of them """,""" all """,6.17378610390194,5.81413053182507,5.83773044716594,5.76205138278018,5.73657229747919,5.57215403217776,5.54126354515843,5.90536184805457,5.8805329864007,NA
"219",219,5,"""Mrs. Landman was looking at laptops for her grandson.She asked the employee Larry whether all were easy to carry around.Larry said that only some of them were.He addedthatthe restwould bepretty heavyto carryto classes.""",""" only some of them """,""" all """,6.36818718635049,5.83773044716594,5.6021188208797,5.69035945432406,5.54126354515843,5.54126354515843,5.6021188208797,5.50938833662798,5.63121178182137,5.73979291217923
"220",220,5,"""Darren knew his relatives would come for his birthday.Darren asked his mother, Sally, whether any would be giving him clothes.Sally said that only some of them would.She addedthatthe restwould besending himelectronics.""",""" only some of them """,""" any """,6.34035930372775,5.6021188208797,5.54126354515843,5.53733426701854,5.47646355193151,5.54126354515843,5.40717177146012,5.6021188208797,5.73979291217923,NA
"221",221,5,"""Jim and Breanna were thinking of inviting their classmates to the movie theater.Jim asked Breanna whether all were interested in artsy movies.Breanna said that some of them were.She addedthatthe restwould  beboredat those movies.""",""" some of them """,""" all """,6.36475075685191,6.53813982376767,NA,6.38012253689976,NA,NA,6.10255859461357,6.17170059741091,6.04737217904628,NA
"222",222,5,"""The soccer players were all training very hard.Eric asked Jack whether any would go to the tournament.Jack said that some of them would.He addedthatthe restwould bestayingin town.""",""" some of them """,""" any """,6.13556489108174,5.88332238848828,5.92692602597041,5.83773044716594,5.50938833662798,5.47646355193151,5.40717177146012,5.36597601502185,5.50938833662798,NA
"223",223,5,"""Ryan had moved to a new town and was curious about the radio stations there.He asked John whether any would play classic rock hits.John said that only some of them would.He addedthatthe restwould beonlycountry music.""",""" only some of them """,""" any """,6.26720054854136,5.6021188208797,5.54126354515843,5.44241771052179,5.47646355193151,5.57215403217776,5.47646355193151,5.44241771052179,5.4553211153577,NA
"224",224,5,"""Quinn and Chase were thinking about going to one of the season&quotechars ball games.Quinn asked Chase whether all were scheduled for the afternoon.Chase said that only some of them were.He addedthatthe restwould beplayedat night.""",""" only some of them """,""" all """,6.28226674689601,5.68697535633982,5.57215403217776,5.73979291217923,5.57215403217776,5.59842195899838,5.65948221575962,5.63121178182137,5.81413053182507,NA
"225",225,5,"""Bill took out the fancy candles from the drawer.He asked Claire whether any should be lit for dinner.Claire said that some of them should.She addedthatthe restwould beneededlater.""",""" some of them """,""" any """,6.22059017009974,5.81413053182507,6.0282785202307,5.83773044716594,5.65948221575962,5.71373280550937,5.88332238848828,5.86078622346587,6.2363695902037,NA
"226",226,5,"""Jason and Perry were ordering computers for the new lab.Perry asked Jason whether any would have an Internet connection.Jason said that some of them would.He addedthatthe restwould befor offline workonly.""",""" some of them """,""" any """,6.29710931993394,5.68697535633982,5.57972982598622,5.52942908751142,5.6021188208797,5.63121178182137,5.65948221575962,6.28226674689601,6.28226674689601,NA
"227",227,5,"""Alex was perusing the breakfast cereals at the grocery store.He asked Carrie whether all had high levels of sugar.Carrie said that some of them did.She addedthatthe restwould behealthierbutnot as tasty.""",""" some of them """,""" all """,6.39692965521615,5.88332238848828,5.78996017089725,5.90536184805457,5.83773044716594,5.73657229747919,5.71702770140622,5.73334127689775,5.73979291217923,5.71373280550937
"228",228,5,"""Andy and Lisa were moving some pieces of furniture.Lisa asked Andy whether any would fit in his car.Andy said that only some of them would.He addedthatthe restwould betoo bigfor his car.""",""" only some of them """,""" any """,6.22059017009974,5.78689738136671,6.02586597382531,5.82008293035236,5.59471137960184,5.66296048013595,5.65248918026865,5.76519110278484,6.13556489108174,NA
"229",229,5,"""Susie heard Matthew&quotechars friends at the door.She asked him whether all were going to the movie with him.Matthew said that only some of them were.He addedthatthe restwould betoobusy.""",""" only some of them """,""" all """,6.20455776256869,5.8111409929767,5.68697535633982,5.83773044716594,5.65948221575962,5.71373280550937,5.73979291217923,5.90536184805457,6.29710931993394,NA
"230",230,5,"""Dr. Jones was scheduling end-of-semester meetings.The secretary asked him whether any would be in the afternoon.Dr. Jones said that some of them would.He addedthatthe restwould beearlyin the morning.""",""" some of them """,""" any """,6.42162226780652,6.2803958389602,5.90536184805457,5.71373280550937,5.54126354515843,5.57215403217776,5.57215403217776,5.57215403217776,5.6021188208797,NA
